participantId,timestamp,x,y,z
2,17377,950,3471,533
2,17418,809,3722,1195
2,17457,798,3719,1685
2,17497,441,3992,2027
2,17537,570,4206,2098
2,17577,819,4351,1966
2,17618,1221,4340,2101
2,17657,1054,3717,1943
2,17697,924,1885,2186
2,17737,1754,2806,2731
2,17777,1586,2669,3323
2,17818,878,2097,3711
2,17857,728,2741,3919
2,17897,748,2369,3319
2,17937,610,2676,2780
2,17977,531,2625,2464
2,18018,620,2410,2111
2,18057,653,2469,2015
2,18097,308,1800,1940
2,18137,599,1748,1759
2,18177,77,1355,2636
2,18218,918,1306,3402
2,18257,-434,745,4357
2,18297,-1509,255,5073
2,18337,-2159,-93,4365
2,18377,-1902,-1017,3769
2,18418,-2803,-851,3500
2,18457,-1968,575,3067
2,18497,-2281,164,2575
2,18537,-2664,-1360,1466
2,18577,-4311,-1113,1254
2,18618,-4333,-1329,2438
2,18657,-4447,-1350,1795
2,18697,-4593,-785,1825
2,18737,-5362,-760,2031
2,18777,-5032,-568,2131
2,18818,-4729,-950,1859
2,18857,-5204,-1403,2305
2,18897,-5420,-2625,2001
2,18937,-5399,-3224,1555
2,18977,-5348,-2985,1640
2,19018,-4980,-5044,1620
2,19057,-4498,-4951,785
2,19097,-4049,-4162,113
2,19137,-3410,-4093,192
2,19177,-2726,-3327,-564
2,19218,-1917,-2560,55
2,19257,-1267,-1341,-67
2,19297,-838,-53,1482
2,19337,-481,-1079,1442
2,19377,-321,-993,2766
2,19418,557,-1652,2901
2,19457,784,-2527,3376
2,19497,1216,-2321,3370
2,19537,1095,-2591,3307
2,19577,1167,-2831,3502
2,19618,1183,-2823,3478
2,19657,953,-2658,3604
2,19697,691,-2909,2969
2,19737,206,-3301,3133
2,19777,233,-2740,2410
2,19818,117,-2624,2258
2,19857,142,-2534,2568
2,19897,747,-3698,1217
2,19937,526,-3296,2230
2,19977,1014,-3470,1350
2,20018,876,-3331,1884
2,20057,1088,-3434,1335
2,20097,902,-4008,1640
2,20137,1014,-3391,1436
2,20177,1040,-3651,1463
2,20218,1238,-3546,1432
2,20257,1404,-4090,1164
2,20297,1381,-4402,1297
2,20337,1482,-4333,1428
2,20377,1707,-4986,1191
2,20418,1421,-4533,676
2,20457,1169,-3348,603
2,20497,1195,-3173,324
2,20537,1366,-3534,-263
2,20577,1385,-3797,-132
2,20618,1074,-3882,-60
2,20657,1041,-3789,495
2,20697,1104,-3819,892
2,20737,1463,-3396,907
2,20777,1541,-3489,721
2,20818,1647,-3547,549
2,20857,1654,-3620,625
2,20897,1794,-3845,627
2,20937,1821,-4010,585
2,20977,2015,-3774,572
2,21018,2121,-4199,368
2,21057,1912,-4302,684
2,21097,1800,-5031,290
2,21137,1274,-4724,301
2,21177,908,-3527,211
2,21218,808,-3141,-30
2,21257,726,-3158,96
2,21297,1057,-3776,-158
2,21337,1238,-4049,185
2,21377,1312,-3863,760
2,21418,1446,-3825,709
2,21457,1481,-3419,576
2,21497,1367,-3608,388
2,21537,1230,-3594,503
2,21577,1355,-3656,543
2,21618,1470,-3643,892
2,21657,1501,-3785,564
2,21697,1422,-4282,679
2,21737,1422,-4548,1102
2,21777,1678,-4486,1225
2,21818,2056,-3956,788
2,21857,1863,-4489,37
2,21897,996,-4778,-524
2,21937,1027,-2718,-82
2,21977,954,-3327,138
2,22018,943,-3809,271
2,22057,889,-4025,399
2,22097,1071,-3864,839
2,22137,1325,-3791,989
2,22177,1447,-3714,940
2,22218,1386,-2916,949
2,22257,1535,-3763,549
2,22297,1321,-3761,1095
2,22337,1477,-4012,1244
2,22377,1499,-4309,1535
2,22418,1346,-3882,2017
2,22457,1496,-3395,1944
2,22497,1235,-3693,2068
2,22537,717,-4129,2162
2,22577,207,-1481,2027
2,22618,-366,-1247,2236
2,22657,-895,-1765,2140
2,22697,-389,5,1180
2,22737,-1996,-1439,2066
2,22777,-1851,-508,2001
2,22818,-4029,-3031,2395
2,22857,-3208,-1826,2030
2,22897,-3950,-2178,3058
2,22937,-3837,-1956,2626
2,22977,-3221,-1964,2576
2,23018,-3125,-1888,2882
2,23057,-3983,-765,2727
2,23097,-4140,-1184,3214
2,23137,-4353,-1062,3076
2,23177,-4945,-1246,2893
2,23218,-4571,-1602,2136
2,23257,-3160,-1353,2444
2,23297,-2865,-982,2137
2,23337,-3208,-886,1903
2,23377,-3813,-1235,1148
2,23422,-4116,-1707,1025
2,23461,-4169,-1753,1169
2,23501,-3370,-1990,516
2,23541,-3190,-1563,2
2,23581,-2817,-1749,448
2,23622,-2896,-1490,414
2,23661,-3181,-1935,-64
2,23701,-3202,-1896,-303
2,23741,-3701,-2081,-889
2,23781,-3754,-2152,-660
2,23822,-3858,-2366,-1153
2,23861,-2974,-2517,-921
2,23901,-3085,-2799,-1270
2,23941,-3191,-2916,-1221
2,23981,-3193,-2658,-1373
2,24022,-3564,-2407,-933
2,24061,-3406,-2166,-837
2,24101,-3227,-1931,-818
2,24141,-3220,-2059,-270
2,24181,-3192,-1847,-708
2,24222,-3050,-2106,21
2,24261,-2999,-1948,250
2,24301,-3296,-1884,324
2,24341,-3337,-2258,421
2,24381,-3249,-2188,454
2,24422,-3474,-2590,447
2,24461,-3220,-2603,444
2,24501,-3270,-2599,118
2,24541,-3212,-2591,127
2,24581,-3167,-2436,41
2,24622,-3201,-2334,-282
2,24661,-3175,-2294,-256
2,24701,-3084,-2249,-271
2,24741,-3132,-2252,-435
2,24781,-3388,-2257,-342
2,24822,-3553,-2423,-236
2,24861,-3636,-2485,-3
2,24901,-3694,-2586,108
2,24941,-3955,-2612,27
2,24981,-3884,-2322,95
2,25022,-3720,-2153,307
2,25061,-3407,-2053,249
2,25101,-3354,-1849,242
2,25141,-3289,-1598,22
2,25181,-3532,-1463,13
2,25222,-3873,-1412,-249
2,25261,-4082,-1491,16
2,25301,-3935,-1362,-27
2,25341,-3362,-1460,635
2,25381,-3139,-1518,731
2,25422,-3222,-1691,1164
2,25461,-3388,-1899,1145
2,25501,-3496,-1788,1146
2,25541,-3529,-1834,1190
2,25581,-3510,-1608,804
2,25622,-3535,-1948,968
2,25661,-3475,-2143,831
2,25701,-3847,-2468,926
2,25741,-4133,-2451,934
2,25781,-4249,-2570,1055
2,25822,-4290,-2335,853
2,25861,-3686,-2028,760
2,25901,-3085,-1611,657
2,25941,-3178,-1301,412
2,25981,-3545,-1115,304
2,26022,-3815,-1047,253
2,26061,-3820,-948,214
2,26101,-3614,-1005,466
2,26141,-3177,-946,759
2,26181,-3361,-1108,960
2,26222,-3533,-1414,1072
2,26261,-3698,-1627,1490
2,26301,-3803,-1848,1428
2,26341,-3678,-2291,1528
2,26381,-3524,-1940,1273
2,26422,-3435,-2026,987
2,26461,-3270,-1727,898
2,26501,-3375,-1675,761
2,26541,-3501,-1763,614
2,26581,-3768,-1745,608
2,26622,-3874,-1853,577
2,26661,-4683,-2128,327
2,26701,-4037,-2220,316
2,26741,-2541,-1947,799
2,26781,-3267,-1852,851
2,26822,-4098,-1483,359
2,26861,-4621,-1485,349
2,26901,-4463,-1130,398
2,26941,-3790,-884,791
2,26981,-3386,-589,969
2,27021,-3189,-566,1395
2,27061,-2982,-1191,1583
2,27101,-3522,-91,612
2,27141,-3371,-1029,1712
2,27181,-3378,-1074,1153
2,27222,-3517,-1022,1303
2,27261,-3839,-1368,1253
2,27301,-4234,-1794,1324
2,27341,-4776,-1979,785
2,27381,-4998,-2361,929
2,27421,-3892,-2025,1077
2,27461,-2680,-1770,1074
2,27501,-2702,-1421,948
2,27541,-3377,-1195,694
2,27581,-4085,-1049,518
2,27621,-4124,-957,788
2,27661,-3643,-921,1241
2,27701,-3420,-723,1502
2,27741,-3174,-970,1890
2,27781,-3277,-1032,1725
2,27821,-3463,-1359,1375
2,27861,-3404,-1614,1204
2,27901,-3386,-1455,738
2,27941,-3195,-1882,750
2,27981,-3302,-2589,1081
2,28022,-3674,-3841,943
2,28061,-4075,-4748,702
2,28101,-3547,-5373,1187
2,28141,-3893,-6465,274
2,28181,-3939,-7047,589
2,28221,-3014,-6696,-1239
2,28261,-2417,-7179,-1025
2,28300,-2273,-5502,-1499
2,28341,-1928,-3948,-1073
2,28381,-1664,-2394,-399
2,28421,-469,-826,21
2,28461,-662,-410,1876
2,28500,-17,514,2240
2,28540,-182,-791,3461
2,28580,-302,284,2951
2,28621,954,-2309,3364
2,28660,1424,-1653,3185
2,28700,1397,-1821,4172
2,28740,1988,-2657,4132
2,28780,1852,-4115,3474
2,28821,2132,-1990,2393
2,28860,1226,-2079,2932
2,28900,2053,-2359,2344
2,28940,1774,-2720,2844
2,28980,2029,-3777,3351
2,29021,1590,-2048,3406
2,29060,2034,-2595,2434
2,29100,1845,-386,2658
2,29140,2668,-3040,2834
2,29180,2066,-2688,3335
2,29221,2312,-2456,3206
2,29260,2886,-1753,2826
2,29300,2781,645,2873
2,29340,1643,-2484,2481
2,29380,1746,-2748,1620
2,29421,264,-1593,4110
2,29460,1374,-3025,2634
2,29500,1836,-2518,3101
2,29540,2447,-315,2566
2,29580,1883,-3001,3261
2,29621,2617,-10,2920
2,29660,1913,-1403,3066
2,29700,2332,120,3535
2,29740,1568,-1185,3708
2,29780,2039,-40,3109
2,29820,777,-1627,3768
2,29860,2183,-413,3411
2,29900,1394,-41,4221
2,29940,1444,-892,3388
2,29980,1229,-2154,3820
2,30020,1655,-2296,3933
2,30060,1856,-1917,3891
2,30099,1929,-1000,3544
2,30139,1411,-2208,3386
2,30180,2168,-3079,4052
2,30220,1203,-1424,3785
2,30259,1038,-1253,3316
2,30299,710,-2226,3585
2,30339,617,-2705,2726
2,30379,167,-2051,3384
2,30420,326,-2286,2980
2,30459,396,-2201,2158
2,30499,720,-3019,1477
2,30539,1170,-2372,1012
2,30579,1286,-1963,500
2,30620,1455,-3292,120
2,30659,318,-3729,535
2,30699,-451,-4290,-548
2,30739,-284,-4699,-750
2,30779,-1953,-5031,8
2,30820,-1761,-3490,415
2,30859,-2150,-3519,111
2,30899,-3099,-3141,560
2,30939,-3555,-2724,649
2,30979,-4431,-2673,486
2,31020,-4992,-2532,823
2,31059,-4864,-2438,930
2,31099,-4532,-2408,1122
2,31139,-4204,-1048,1272
2,31179,-3649,-1379,619
2,31220,-3679,-1556,586
2,31259,-3684,-1762,252
2,31299,-3737,-1629,432
2,31339,-3868,-1245,620
2,31379,-3842,-1325,658
2,31420,-3627,-1107,745
2,31459,-3791,-1105,847
2,31499,-3819,-1101,734
2,31539,-3760,-1074,1019
2,31579,-3836,-898,1050
2,31620,-3698,-1133,884
2,31659,-3827,-1169,908
2,31699,-3665,-1109,906
2,31739,-3704,-1177,844
2,31779,-3795,-1286,836
2,31819,-3753,-1164,735
2,31859,-3735,-1289,901
2,31899,-3742,-1388,857
2,31939,-3803,-1408,777
2,31979,-3882,-1325,915
2,32019,-3836,-1333,729
2,32058,-3961,-1299,829
2,32098,-3935,-889,944
2,32139,-3825,-999,940
2,32179,-3812,-728,1073
2,32220,-3775,-806,908
2,32259,-3673,-827,987
2,32299,-3744,-881,927
2,32339,-3718,-939,825
2,32378,-3706,-948,933
2,32418,-3631,-983,862
2,32459,-3612,-1050,936
2,32499,-3621,-954,970
2,32539,-3695,-982,931
2,32579,-3756,-953,1110
2,32619,-3916,-871,1072
2,32659,-3813,-881,1155
2,32698,-3776,-820,1234
2,32738,-3785,-818,1076
2,32778,-3953,-864,1116
2,32819,-3884,-1026,1056
2,32858,-4027,-1081,1066
2,32898,-3960,-1080,868
2,32938,-3857,-1158,716
2,32978,-3586,-1403,608
2,33019,-3334,-1479,396
2,33058,-3344,-1508,314
2,33098,-3461,-1635,132
2,33138,-3521,-1799,36
2,33178,-3813,-1947,19
2,33219,-3920,-1902,206
2,33258,-3783,-1753,345
2,33298,-3760,-1810,390
2,33338,-3655,-1883,472
2,33378,-3751,-1784,235
2,33419,-3673,-1690,274
2,33458,-3695,-1550,289
2,33498,-3578,-1427,511
2,33538,-3581,-1399,464
2,33578,-3619,-1583,769
2,33619,-3624,-1483,689
2,33658,-3795,-1565,833
2,33698,-3596,-1466,797
2,33738,-3692,-1647,752
2,33778,-3561,-1554,927
2,33819,-3698,-1514,697
2,33858,-3691,-1466,835
2,33898,-3712,-1474,728
2,33938,-3728,-1428,969
2,33978,-3672,-1366,842
2,34019,-3730,-1361,886
2,34058,-3720,-1480,867
2,34098,-3681,-1433,1068
2,34138,-3727,-1495,888
2,34178,-3602,-1573,1119
2,34218,-3715,-1546,984
2,34258,-3664,-1412,900
2,34298,-3517,-1520,1174
2,34338,-3526,-1505,1167
2,34378,-3631,-1524,1331
2,34418,-3451,-1316,1232
2,34458,-3669,-1817,641
2,34498,-3400,-1392,1410
2,34538,-3748,-1580,574
2,34578,-3399,-1409,1206
2,34618,-3553,-1680,882
2,34658,-3398,-1839,975
2,34697,-3424,-1904,865
2,34738,-3424,-1994,809
2,34777,-3450,-1924,864
2,34818,-3509,-1936,737
2,34857,-3489,-1953,866
2,34897,-3452,-1879,884
2,34937,-3513,-1852,800
2,34977,-3487,-1844,778
2,35018,-3574,-1784,799
2,35057,-3651,-1735,785
2,35097,-3708,-1792,778
2,35137,-3643,-1550,829
2,35177,-3589,-1605,756
2,35218,-3588,-1644,697
2,35257,-3568,-1665,646
2,35297,-3615,-1639,667
2,35337,-3629,-1608,476
2,35377,-3632,-1593,610
2,35414,-3702,-1513,490
2,35453,-3727,-1547,574
2,35493,-3739,-1485,593
2,35533,-3807,-1379,511
2,35573,-3815,-1216,610
2,35614,-3907,-1255,512
2,35653,-3918,-1197,666
2,35693,-3955,-1181,739
2,35733,-3899,-1300,819
2,35773,-3917,-1312,832
2,35814,-3774,-1579,797
2,35853,-3810,-1825,626
2,35893,-3885,-1872,564
2,35933,-3773,-1736,492
2,35973,-3786,-1561,468
2,36014,-3692,-1403,437
2,36053,-3550,-1132,433
2,36093,-3720,-1002,377
2,36133,-3902,-1026,407
2,36173,-3818,-830,553
2,36214,-3797,-730,633
2,36253,-3523,-593,948
2,36293,-3672,-565,1055
2,36333,-3419,-443,1523
2,36373,-3545,-862,1487
2,36414,-3492,-1099,1526
2,36453,-3446,-1220,1408
2,36493,-3389,-1326,1235
2,36533,-3435,-1116,1432
2,36573,-3519,-1141,1399
2,36613,-3631,-970,1561
2,36653,-3702,-854,1741
2,36693,-4293,-769,1671
2,36733,-4804,-1091,1660
2,36773,-4805,-1230,986
2,36813,-3610,-837,1026
2,36853,-3192,-792,821
2,36893,-3357,-1051,486
2,36933,-3747,-1184,392
2,36973,-4022,-1357,280
2,37013,-4043,-1389,166
2,37053,-3829,-1320,248
2,37093,-3618,-1088,342
2,37133,-3486,-914,388
2,37173,-3581,-644,694
2,37213,-3626,-570,990
2,37253,-3719,-551,1292
2,37293,-3731,-436,1770
2,37333,-3829,-429,2079
2,37373,-4037,-759,1935
2,37413,-4062,-1169,1653
2,37453,-4439,-1397,1183
2,37493,-4531,-1658,1030
2,37533,-4740,-1694,755
2,37573,-3695,-1597,1027
2,37613,-2932,-1224,1104
2,37653,-2839,-1107,867
2,37693,-3408,-974,653
2,37733,-3998,-916,422
2,37773,-4425,-945,558
2,37813,-4175,-712,853
2,37853,-3542,-442,1463
2,37893,-3626,-41,1126
2,37933,-3643,111,1588
2,37973,-3603,-128,1394
2,38013,-3680,-352,1003
2,38053,-3676,-603,1003
2,38093,-3760,-525,695
2,38133,-3914,-794,1250
2,38173,-3936,-836,1358
2,38213,-4227,-976,1346
2,38253,-4645,-1431,1361
2,38293,-4035,-909,365
2,38333,-3603,-1382,580
2,38373,-3232,-1088,764
2,38413,-3382,-1083,253
2,38453,-3842,-1051,-150
2,38492,-4217,-966,-229
2,38532,-4233,-1006,-336
2,38573,-3977,-1024,-310
2,38613,-3781,-830,-106
2,38653,-3498,-697,173
2,38693,-3567,-668,402
2,38733,-3780,-794,556
2,38772,-4048,-880,574
2,38813,-4225,-1204,561
2,38853,-4589,-1355,457
2,38892,-4482,-1309,356
2,38933,-4141,-1311,251
2,38972,-3754,-1421,212
2,39013,-3461,-1321,151
2,39053,-3582,-1175,129
2,39092,-3841,-927,93
2,39133,-3765,-953,50
2,39173,-3743,-838,276
2,39213,-3582,-792,520
2,39252,-3783,-736,677
2,39293,-3875,-769,857
2,39333,-3984,-787,800
2,39373,-4027,-968,702
2,39413,-3897,-1045,587
2,39452,-3782,-1234,473
2,39492,-3765,-1248,355
2,39533,-3687,-1104,294
2,39572,-3842,-1359,289
2,39613,-3858,-1188,232
2,39653,-3833,-1011,364
2,39692,-3809,-997,427
2,39732,-3932,-962,391
2,39772,-3930,-846,421
2,39813,-3966,-979,579
2,39852,-3768,-1177,845
2,39892,-4340,-884,767
2,39932,-4016,-2040,613
2,39972,-3931,-1579,-184
2,40013,-3786,-923,-243
2,40052,-3762,-614,160
2,40092,-3741,-528,66
2,40132,-3914,-329,363
2,40172,-3892,-786,519
2,40213,-4041,-599,442
2,40252,-3977,-535,444
2,40292,-3836,-604,399
2,40332,-3831,-589,404
2,40372,-3657,-839,264
2,40413,-3770,-1063,111
2,40452,-3985,-1261,81
2,40492,-3971,-1210,68
2,40532,-3929,-1049,141
2,40572,-4005,-996,289
2,40613,-3929,-855,497
2,40652,-3876,-629,523
2,40692,-3874,-778,361
2,40732,-3812,-760,346
2,40772,-3829,-950,161
2,40813,-4078,-1044,168
2,40852,-4023,-1046,368
2,40892,-4285,-1171,340
2,40932,-4176,-1129,485
2,40972,-3995,-1067,431
2,41013,-3854,-839,359
2,41052,-3754,-939,267
2,41092,-3808,-981,125
2,41132,-4114,-908,124
2,41172,-3999,-705,79
2,41213,-3816,-398,204
2,41252,-3793,-399,416
2,41292,-3880,-239,224
2,41332,-4008,-231,656
2,41372,-4091,-250,717
2,41413,-4213,-585,353
2,41452,-4171,-878,1034
2,41492,-3836,-603,1435
2,41532,-3594,-1556,1852
2,41572,-3342,-1153,1440
2,41613,-3495,-1356,664
2,41652,-3515,-1446,1055
2,41692,-3989,-1542,794
2,41732,-3948,-1397,850
2,41772,-3765,-1234,776
2,41813,-3804,-1212,751
2,41852,-3818,-978,595
2,41892,-3833,-1141,192
2,41932,-3903,-755,536
2,41972,-3761,-919,46
2,42013,-3858,-724,200
2,42052,-3776,-837,453
2,42092,-3747,-845,194
2,42132,-3891,-1124,476
2,42172,-4011,-1355,373
2,42213,-3863,-1352,437
2,42252,-3807,-1354,768
2,42292,-3780,-1101,630
2,42332,-3745,-1147,547
2,42372,-3883,-1091,482
2,42413,-3901,-1080,234
2,42452,-3804,-1200,353
2,42492,-3702,-1287,450
2,42532,-3790,-1217,370
2,42572,-3788,-1061,318
2,42613,-3866,-1134,375
2,42652,-3940,-1049,446
2,42692,-3845,-985,511
2,42732,-3919,-976,629
2,42772,-4338,-1189,299
2,42813,-4442,-1367,250
2,42852,-4092,-1234,359
2,42892,-3723,-1148,339
2,42932,-3501,-1062,225
2,42972,-3883,-1107,95
2,43013,-3922,-972,13
2,43052,-3947,-946,-27
2,43092,-4039,-859,-82
2,43132,-4035,-566,41
2,43172,-3962,-232,165
2,43213,-3865,-26,439
2,43252,-3830,-359,532
2,43292,-3849,-575,601
2,43332,-3863,-692,664
2,43372,-3830,-809,303
2,43413,-3894,-929,420
2,43452,-3824,-1005,326
2,43492,-3858,-1315,412
2,43532,-3784,-1283,615
2,43572,-3889,-1228,760
2,43613,-4092,-1209,699
2,43652,-4044,-1147,600
2,43692,-3909,-971,421
2,43732,-3840,-928,426
2,43772,-3748,-864,407
2,43813,-3714,-535,615
2,43852,-4081,-611,886
2,43892,-4097,-587,614
2,43932,-4094,-313,674
2,43972,-4010,-477,595
2,44013,-4123,-318,587
2,44052,-4257,-395,550
2,44092,-4240,-442,1017
2,44132,-3833,-956,1500
2,44172,-3688,-1321,865
2,44213,-3522,-1412,674
2,44252,-3729,-1972,192
2,44292,-3507,-2365,221
2,44332,-3553,-1937,171
2,44372,-3468,-1904,628
2,44413,-3413,-1586,889
2,44452,-3216,-1534,1473
2,44492,-3325,-2006,749
2,44532,-3370,-1857,1021
2,44572,-3487,-1954,693
2,44613,-3493,-1883,603
2,44652,-3350,-2064,305
2,44692,-3348,-2149,124
2,44732,-3407,-1969,307
2,44772,-3313,-1940,324
2,44813,-3277,-1813,413
2,44852,-3606,-1748,393
2,44892,-3457,-1824,864
2,44932,-3278,-1811,990
2,44972,-3098,-2197,1079
2,45013,-3247,-1941,1029
2,45052,-3531,-2249,921
2,45092,-3450,-1861,1088
2,45132,-3545,-2156,1093
2,45172,-3628,-2527,856
2,45213,-4076,-2481,354
2,45252,-4151,-2191,356
2,45292,-3570,-2049,361
2,45332,-3081,-1880,606
2,45372,-3378,-1497,496
2,45413,-3950,-1512,189
2,45452,-3928,-1648,318
2,45492,-3191,-1909,34
2,45532,-3239,-1844,76
2,45572,-3203,-1667,63
2,45613,-3539,-2232,391
2,45652,-3501,-1548,588
2,45692,-3579,-1618,-483
2,45732,-2830,-1111,-577
2,45772,-2998,-2025,-284
2,45813,-3306,-2577,-394
2,45852,-3484,-2659,-441
2,45892,-4262,-2339,-622
2,45932,-4435,-2141,-1254
2,45972,-4659,-3664,-1298
2,46013,-3550,-435,231
2,46052,-3438,-1254,501
2,46092,-3073,859,567
2,46132,-3005,588,882
2,46172,-3596,-242,278
2,46213,-4540,-1027,63
2,46252,-4984,-678,604
2,46292,-4459,301,618
2,46332,-4321,224,1232
2,46372,-3918,303,370
2,46413,-3772,-382,327
2,46452,-3873,-586,-7
2,46492,-3855,-972,79
2,46532,-3647,-1234,-3
2,46572,-3725,-961,-117
2,46613,-3589,-1329,400
2,46652,-3794,-1203,536
2,46692,-3958,-1208,509
2,46732,-4325,-842,821
2,46772,-4602,-1027,669
2,46813,-4414,-1139,394
2,46852,-3733,-783,377
2,46892,-3423,-622,327
2,46932,-3459,-656,196
2,46972,-3560,-596,-51
2,47012,-3830,-775,-249
2,47052,-4285,-1022,-310
2,47092,-4366,-1150,-428
2,47132,-4094,-1078,-183
2,47172,-3594,-769,11
2,47212,-3509,-727,343
2,47252,-3692,-738,407
2,47292,-3975,-1004,374
2,47332,-4246,-1304,211
2,47372,-3979,-1396,221
2,47417,-3909,-1506,260
2,47457,-3825,-1426,113
2,47497,-3738,-1488,169
2,47537,-3726,-1449,-37
2,47577,-3776,-1429,-97
2,47617,-3769,-1488,1
2,47657,-3802,-1363,-22
2,47697,-3804,-1251,-1
2,47737,-3897,-1423,190
2,47777,-3818,-1306,162
2,47817,-3805,-1302,199
2,47857,-3757,-1308,157
2,47897,-3677,-1355,98
2,47937,-3715,-1333,2
2,47977,-3766,-1435,101
2,48017,-3803,-1422,123
2,48057,-3816,-1437,184
2,48097,-3802,-1365,244
2,48137,-3747,-1296,103
2,48177,-3737,-1313,-3
2,48217,-3847,-1418,14
2,48257,-3888,-1305,55
2,48297,-3790,-1306,149
2,48337,-3708,-1354,189
2,48377,-3736,-1341,188
2,48417,-3738,-1358,101
2,48457,-3838,-1358,86
2,48497,-3963,-1399,56
2,48537,-4044,-1440,102
2,48577,-3959,-1441,131
2,48617,-3639,-1377,235
2,48657,-3723,-1282,174
2,48697,-3830,-1194,81
2,48737,-3896,-1106,55
2,48777,-3865,-1023,126
2,48817,-3842,-962,224
2,48857,-3763,-951,195
2,48897,-3820,-1040,198
2,48937,-3846,-1165,221
2,48977,-3781,-1256,180
2,49017,-3642,-1340,224
2,49057,-3642,-1508,261
2,49097,-3591,-1605,220
2,49137,-3635,-1802,223
2,49177,-3773,-1960,119
2,49217,-3803,-1945,22
2,49257,-3780,-1837,28
2,49297,-3763,-1701,11
2,49337,-3775,-1552,-5
2,49377,-3859,-1443,-83
2,49417,-4039,-1601,-119
2,49457,-4343,-1043,-225
2,49497,-4196,-827,-177
2,49536,-3912,-699,-93
2,49576,-3557,-557,144
2,49617,-3517,-732,273
2,49656,-3610,-864,264
2,49697,-3951,-1011,207
2,49737,-3690,-924,173
2,49776,-3594,-802,208
2,49817,-3715,-500,350
2,49857,-3834,-481,484
2,49896,-4155,-560,754
2,49936,-4790,-826,476
2,49977,-5028,-1058,260
2,50017,-4235,-914,57
2,50056,-3257,-870,167
2,50096,-3180,-977,-9
2,50136,-3820,-1188,-365
2,50176,-4324,-1346,-463
2,50217,-4463,-1302,-650
2,50256,-4176,-1220,-636
2,50296,-3432,-1110,-254
2,50336,-3262,-974,-72
2,50376,-3412,-868,27
2,50417,-3225,-769,947
2,50456,-4179,-1062,737
2,50496,-4230,-572,780
2,50536,-4255,-587,734
2,50576,-4266,-740,638
2,50617,-4182,-738,493
2,50656,-4345,-673,37
2,50696,-4075,-586,16
2,50736,-4391,-681,-360
2,50776,-3946,-1035,253
2,50817,-2990,-828,289
2,50856,-3327,-860,190
2,50896,-3771,-595,83
2,50936,-4301,-458,16
2,50976,-4032,-485,274
2,51017,-3567,-680,496
2,51056,-3411,-675,647
2,51096,-3789,-790,654
2,51136,-3912,-981,817
2,51176,-3856,-1194,757
2,51217,-3819,-1300,624
2,51256,-3600,-1291,470
2,51297,-3985,-1402,368
2,51336,-4258,-1468,438
2,51376,-4425,-1341,388
2,51417,-4493,-1488,272
2,51456,-5112,-1723,244
2,51496,-4013,-1579,422
2,51536,-3110,-1189,324
2,51576,-3645,-642,12
2,51617,-4377,-695,-344
2,51656,-4774,-908,-282
2,51696,-5138,-614,-521
2,51736,-4204,-470,-453
2,51776,-3419,-487,-380
2,51817,-3245,-415,-223
2,51856,-3206,-256,-137
2,51896,-2937,-331,-338
2,51936,-3298,-272,38
2,51976,-3470,-404,260
2,52017,-4153,-732,794
2,52056,-4685,-979,1173
2,52096,-4842,-850,1495
2,52136,-5101,-1427,1091
2,52176,-4848,-1932,487
2,52217,-4922,-1681,-19
2,52257,-4084,-1334,31
2,52296,-3039,-989,57
2,52336,-3119,-735,-104
2,52376,-3689,-737,-349
2,52417,-3980,-804,-558
2,52456,-4118,-805,-457
2,52496,-3335,-730,-144
2,52536,-3254,-596,351
2,52576,-3500,-389,590
2,52617,-3850,-563,1076
2,52656,-4122,-1055,1122
2,52696,-3993,-1403,736
2,52737,-3836,-1213,482
2,52776,-3620,-1061,387
2,52817,-3664,-1030,340
2,52857,-3684,-1157,379
2,52896,-3943,-1129,388
2,52936,-4519,-1174,411
2,52976,-4858,-1344,506
2,53017,-4987,-831,561
2,53056,-4394,-925,549
2,53096,-3413,-866,676
2,53136,-3212,-852,387
2,53176,-3785,-842,23
2,53217,-4300,-963,-314
2,53256,-4273,-931,-399
2,53296,-4309,-713,-417
2,53336,-3831,-591,-372
2,53376,-3463,-686,-295
2,53417,-3308,-644,-300
2,53456,-3356,-592,-175
2,53496,-3658,-342,126
2,53536,-3969,-41,630
2,53576,-4234,-117,1186
2,53617,-4323,-622,1471
2,53656,-4411,-1005,949
2,53696,-3989,-1525,111
2,53736,-3683,-1699,-138
2,53776,-4053,-1467,-5
2,53817,-3982,-1526,125
2,53856,-4824,-1619,-151
2,53896,-4727,-1402,85
2,53936,-3667,-1209,339
2,53976,-3183,-697,354
2,54017,-3339,-457,33
2,54056,-3965,-264,-304
2,54096,-4258,-337,-389
2,54136,-4333,-494,-186
2,54176,-3878,-363,181
2,54217,-3682,-83,437
2,54256,-3413,-217,495
2,54296,-3746,-462,814
2,54336,-3755,-801,377
2,54376,-3975,-941,154
2,54417,-3885,-991,121
2,54456,-3783,-994,244
2,54496,-3823,-1188,445
2,54536,-3778,-1133,469
2,54576,-3884,-1194,498
2,54617,-3994,-1100,567
2,54656,-4354,-1102,705
2,54696,-4531,-1209,699
2,54736,-5040,-1255,368
2,54776,-4810,-1305,74
2,54817,-3972,-851,250
2,54856,-3336,-422,62
2,54896,-3507,-282,-37
2,54936,-3660,-444,-17
2,54976,-4039,-723,-324
2,55017,-4368,-639,-427
2,55056,-4132,-684,-464
